"income","star_ratings","accessibility","foot_traffic","neighborhood_quality","training_level","experience_years","employee_satisfaction","menu_diversity","seasonal_options","vegetarian_options","value_for_money","presence_of_promos","pricing_flexibility","ad_spend","social_media_engagement","local_advertising","review_ratings","repeat_customers","complaint_rate","competitor_density","competitor_promos","competitor_reviews","local_unemployment_rate","average_income","economic_growth_rate","order_processing_time","inventory_turnover","staff_turnover_rate","average_temperature","rainy_days","extreme_weather_events"
2136.4483756013,"5",37.3448938337243,44.9579582416482,44.0708776991222,64.4186536299333,55.9329159846175,51.628037740006,74.737222341145,79.2075334128017,76.5721062493827,42.7888646268356,49.5277101301655,46.834803851854,68.4839875299507,65.0114211508275,67.0360468650228,78.8677945505482,74.5364774662766,85.616457871504,52.9390164801402,57.0324126565702,56.0988985165873,48.2142878540962,41.6870843521685,52.5593769064331,70.4529032766219,70.1228585201548,74.447691084013,26.7749869018146,24.433972843748,18.5583403694302
2112.53030517339,"1",39.0919002564331,52.9082718112256,48.6681061980947,63.1905130161101,56.8567450962194,73.8408572627259,52.9350146360565,41.5068289748267,44.8788227485244,69.9536104593383,65.0746047849154,62.2216926662004,51.9379324964224,52.2935533972776,61.9099083253702,71.0710398010062,78.1774702289177,76.9531896047449,45.1912138297168,47.545855143188,42.7836756158089,70.4170144519361,69.3355524890645,70.4467521812371,63.2554405372682,56.3294367812304,61.6719980619189,33.8609370979913,36.018711305543,38.8569596686918
2290.91921911534,"1",68.9143077252885,65.8882988149941,74.66402130078,53.7294949569791,61.4873601571941,61.0876978153229,43.8096200776005,60.3027009760736,45.4129463117067,85.1534138273173,65.0828474371011,71.7896597778567,77.999404208548,75.6165505766178,62.5592251806428,90.2265500773162,92.6715155420383,87.2554264076212,41.4267108599445,44.2543332579317,43.4969161594522,60.3057255491682,65.8486004153432,67.2319403053074,72.0515915072194,72.0614207604886,54.2897515468368,83.6719106988773,86.6368392862831,86.3571772724253
2244.95273850799,"5",48.5510503255056,46.1178427737012,45.301438622989,65.9639067695741,84.0516471291512,71.0481024650572,70.8344705071839,73.688908589503,66.4731678409281,68.6510095245653,65.0062876835712,67.0437647166379,10.7400469458082,24.6265436865063,24.2891312790794,92.7872269724517,95.2821287403132,87.7138598277593,27.9812571839803,40.7756401571694,29.217576595233,62.9871439161552,56.6376339320151,53.6563775374921,75.5856589172222,76.55002618634,74.6221340985321,60.5240232841654,60.5813501981585,63.7257522832708
2083.26569753367,"1",49.6476837574778,56.8017839590718,61.4678916012934,74.7268338979926,77.9830747203755,77.7172763962702,43.3643485360135,42.9765767826042,38.9157400951201,55.0553654903608,56.6775094062771,58.6953674623173,42.7794127225992,39.4448203021887,35.2832186211368,71.7508162489559,60.2522852130245,67.8541131574536,53.1938684831158,54.2972254493799,60.0775111457547,70.2973293651615,69.9483740042334,70.6704579572587,59.0673055989778,65.4069131475693,71.3369751336946,48.6120383652549,52.8663126270527,45.8518123857308
2389.60695942425,"5",74.9671971972934,71.7377605887421,69.4532543018996,84.020094998302,78.2444941204785,75.4203584518111,89.7260113488794,87.1336036295911,85.3729126334808,79.7578162443822,74.4598931233745,70.0574747282107,62.2335632134081,54.2883097326361,48.8581614828406,85.4406340802185,91.9157567656413,81.6810260454361,43.9626032726107,48.1592544507868,47.9203477411049,55.9441993886265,49.3046678601657,59.8198828480953,94.1496153912942,80.8340635506562,79.292628827092,33.4171729249312,40.6902928847271,25.2351407164504
2128.55290086156,"4",41.6297943866218,48.5945572493852,54.4528915937212,58.3190082417981,51.4363766677825,44.1139467179874,68.5663081977507,70.329799974336,61.8839351672307,59.4710170685372,64.008009724236,61.2866857242875,44.0880626752505,42.9528251264357,52.4901041130663,92.348947189243,88.2859988648517,81.4626225855725,30.9007409725902,23.9308421915678,30.261295909467,33.6181335711876,30.4873931528554,34.4055902600587,71.0080231436845,60.4735136557085,58.6505092626274,61.9372605465355,68.964500122464,64.7359374365112
2004.24889336561,"1",32.6370392306287,38.8629814095969,43.9520240060541,71.6430665561952,77.4100193845044,71.5232096366268,41.9730116738506,47.7849592313293,45.3010316861888,68.8744735980366,68.7363900286108,66.6981985832096,16.0986009326073,13.5602559516166,16.8320221823396,70.5628022563675,71.586818072767,70.0138598835603,51.8966160837994,54.0785767701409,44.6829013038653,45.9867907547252,36.9669464735719,42.1904301769051,75.6609192924694,79.1065643148148,84.932381597855,30.5643819087417,22.0809430013563,35.0349591019284
2130.66714028064,"4",42.8733639026603,41.1492290673647,42.2877594713459,46.7865168406485,51.101910412519,52.4174684857473,69.5168328737851,59.2364312800855,70.2658431272664,80.1036973933922,79.1472359820024,67.7608609182751,40.1547370304966,36.8873824502102,39.8771015602043,82.9489788985293,91.751733455044,87.0397051248644,56.1708393691274,47.9065361865106,52.6825949011201,31.926505802944,36.9715334044667,30.2514775698527,78.5421635636945,76.7018125103917,83.0495038448308,37.557381028243,43.9209160456929,40.7694367137086
2199.70961630812,"3",48.7381530294829,58.3567296721199,40.4875642767587,69.6180492158218,71.6345319515347,70.7936851382345,63.7776370202983,59.2277351548985,52.9376915688648,70.025001617267,68.1096180630045,67.1798649403773,77.2948889801574,82.0092301477015,76.7246597246391,87.1935254937256,95.1619689337503,87.5557904973636,37.4225269413007,34.5528101735412,27.0664802539668,36.101037854958,41.3647044408968,44.9240565950756,64.4967571453858,64.4413282273257,75.419957858253,39.1212948744805,38.227167385397,22.1221975622424
2224.84987757701,"1",67.3865296715962,56.0107396079183,57.8506452789342,91.4157428203568,92.0099635054994,88.8182905700622,36.6828633307829,25.1213971982839,29.8379221099179,57.8834643681809,56.3446735566522,58.9797741920821,33.0130456416377,36.2674133812175,44.8524184751868,84.0118741102786,76.6386606118643,79.250914379826,33.6320879784007,40.1684024343155,31.9061997326251,75.5857268172194,83.6917313648221,72.0419584379875,83.6238267621689,83.5418358147675,83.7273340713676,43.9978469155942,30.9666636906856,29.3279814874536
2254.42094573901,"3",60.5030501665907,36.8636258053984,51.7897670068384,59.0925368555783,49.0456601273337,65.8398857558312,59.0911141618624,47.4536419035565,57.4339432628775,79.4211972225977,73.8252614210981,73.940507291951,55.3591746229994,48.6654895833281,58.828823179729,83.2873846187559,80.9979278704303,80.4417633764553,31.3986987367421,35.956393326914,30.2311179736612,72.9632507051106,73.0631114447902,68.7132878371875,63.9080575173474,58.728067982202,56.5493407086588,59.2574378177474,54.1402848658386,62.3294475397961
2137.2071666211,"2",55.2759144987317,54.9332311387315,46.0619295935647,77.0185514353916,78.312370888542,82.1082090832292,46.9650809677274,51.5141957264339,62.3648978909098,76.2506889821448,75.3361984098945,79.5370292117013,45.1763142492607,53.4162427921948,51.714648252031,74.8917340296443,66.5699224692648,67.8733394190874,54.2272921558891,61.7461968969141,58.4514149729841,66.7319914765398,61.6909610126852,49.4273403348277,67.1807920483809,71.6196268310421,68.089151331106,43.0580430943799,41.0898712851042,43.5791826351213
2145.94789779836,"1",53.9311967828977,52.7916654425538,47.6162883714647,55.1433242275183,56.873989145435,65.209852341181,50.5947601898224,47.1024846223822,53.1638707468964,55.0555257876304,46.3421414201976,65.5313658031238,50.5355303776823,65.4998854440466,61.5509855438881,94.6128911222402,100.035440872799,91.4502593097669,42.5118858094052,40.4446033046719,42.4762013335838,45.9078203093026,56.9001343933759,50.9959166728652,69.9852089728539,68.001813695417,65.2779313231335,76.6579125998935,72.5423738619671,65.5305854120238
2072.74910877004,"3",47.2807946010915,45.7762981277391,46.207659504058,72.5139773669543,59.3565981194445,58.4032480715178,71.1182510261588,70.2152005545037,62.6946806872528,63.8216470287123,65.4146134376108,51.6847087206551,52.4114222404834,56.7634029699639,54.6051167646814,60.9792570785252,68.2183791554777,70.279488942074,77.7423082504079,74.3597512409011,80.0201466390209,51.8302517172394,48.1488758846729,50.7032579528023,71.3542858773621,62.6417746931061,64.7424685651919,57.858362309932,43.0749638894859,55.2496068126824
2247.4723644259,"5",74.2842725768523,61.8319530507096,62.4682555127254,84.251568106276,69.2486460089182,72.4783195930184,72.277572815859,76.8655872313861,66.7212645024625,73.4671815796937,82.0676802806513,82.2285396529517,54.7583253357277,56.5652648122373,53.5848890448902,83.686087494072,75.3699595857392,66.9853215424191,6.91705836318193,13.7389117301865,-3.87010612696329,49.2378850859009,34.4809483054773,39.53194702991,52.2888496428725,59.6107707488271,64.2653912095031,40.9160890426518,44.5203892077101,48.3901814527219
2172.90249584566,"5",55.7172687749844,51.8033552132647,57.9013077954045,58.1942582448014,62.1529450453022,59.4257794401187,80.0373478348973,80.6839086716277,79.1496584214643,53.2919631704835,58.0129561354287,51.2391885290696,58.632490253189,60.0123327979668,45.0702133287894,78.8929555581774,90.3083204256978,80.6323698294747,48.037364347307,36.861718539696,45.1386203057637,60.8587454024721,65.7597128955883,58.8411044128632,51.2489808968192,58.5941681035751,47.1114341332659,28.9312605792951,28.5447506592758,31.3219196183907
1806.49019596366,"1",32.9565242697431,30.6871408365937,30.079815126842,34.0771316119178,40.6639463763849,50.6234581661529,31.7400808073992,27.3434717110872,27.5720158265263,47.981066276157,50.4266897284084,48.0479772235788,22.7016135168433,27.9881643585652,33.5978277252233,76.4751758737853,73.1950584915974,80.8183953962668,60.8837123577338,55.9023875917171,42.832764362323,26.4156027945693,20.6120641278712,12.9822175124641,48.8044343981304,48.3729962085378,60.1206903063807,59.8727667347495,57.2238985768983,56.7475828430745
2216.28464438177,"4",57.1116262671096,53.1623329767803,54.5584858695989,84.7647648681128,96.6754911205041,84.0511905208931,65.1948374793308,77.6410378097465,73.9252955873432,51.767929874961,61.6655891248152,56.8677321564835,56.2559978862258,62.6870936611875,51.6710595007439,93.3100404957558,93.1214370212487,95.7818089658871,36.5681569112755,37.8220329975171,44.5560520643562,28.2350880664067,34.4230314600153,26.8450277325693,66.3463340804988,61.3182929962442,56.6101494572147,39.936664617,45.6144287681878,49.3888765061451
2140.99942191005,"1",48.1991079458088,45.9199699146928,39.2657593409821,72.2293898063504,80.571939911211,77.7511461920888,42.0591407403335,52.6055231796012,48.266669489556,71.7750427482361,77.5249243776602,72.7461102923174,54.9272175105783,62.5953909789526,51.5633864482874,68.2281445605347,73.1337941960165,73.041605303055,66.2457362866832,58.7506263081676,65.1279261250345,66.208395657832,56.5410650658863,69.4119107378456,73.6899704041074,74.486669925598,77.0075265728992,54.673913734504,64.0401523280911,57.1812453290892
2051.58662560132,"5",44.2469477758092,34.7402104310757,37.9451782600312,56.0289799319206,73.0862358503897,56.1215627019951,77.6896899395825,81.1063993349806,72.873307180289,43.574175192142,48.5528749703762,57.4957127473358,55.8450940680144,69.835697265935,66.4772104001776,72.4510296451063,77.4985782766168,74.871374245503,45.4603898629842,31.1490718785219,39.8435635951,41.8256848965429,31.5228998830453,27.9357185951912,59.3929486994343,64.1518620856186,73.5893067443445,33.97643998371,39.8342710291016,35.055026145201
2149.89083019949,"4",47.8017891686869,47.1953783980552,46.4243268304841,43.9394454911248,41.1788838260146,44.8540185277339,66.1270836227651,64.4515977362109,73.2261908412659,69.2072202884905,59.7094258659657,60.9742855704315,69.5269686695482,68.7174760518084,80.7406065949641,82.3800728425059,76.1757833247624,77.3910925789563,20.7896274060133,22.8727106303492,26.5609216322794,60.1957829724157,63.8935030629149,62.7273544580267,68.5676539887216,61.4074330529176,56.3877976809692,81.8503588046032,80.1192382050604,76.5622300986818
2289.52044281671,"5",36.833068633429,39.9503164857755,45.2986293878315,96.7151321556451,96.6999080449244,95.5068517771129,75.5554470822642,76.2472420009944,77.0360094555113,78.3841019888324,67.9390350421795,70.6250881876596,57.0998892616646,54.6400718055573,55.754180961329,72.8802282760943,74.5327102984617,81.2059342164148,21.0769803559512,39.0773507694245,33.5516751459097,55.3980545629469,48.7863350627368,48.8125990706236,74.7532352654617,75.7173123697757,79.3943035926913,48.6356558343721,51.3599892476012,54.1467569037626
2370.4123325609,"1",37.2953762288257,38.3156482488473,41.2689949747056,123.092381517065,119.574825530732,120.668065744818,39.1300859571982,41.27363004558,30.9275422857433,61.5081852262003,60.8427811455217,68.3569825163257,47.7414917333557,58.0294639731604,62.4361160621598,111.346218823658,102.111280760266,92.7751537564389,30.7494218242832,44.7877751320786,37.5689658971545,57.1538364888086,46.7058036539159,52.2757130091096,76.213901639219,71.0387313086397,81.8816763183372,42.2044329519582,40.70327161566,33.7748979309021
2053.7529289927,"4",37.457344017003,46.4422961601958,47.9028105872574,72.8125659036899,75.197093675996,83.2294870260111,68.8689329440447,69.7758458814232,66.121612190872,76.3841298546309,72.4502205689625,67.1230044125718,25.2490764399154,35.1194312508692,38.7407817435193,61.9909304608569,57.3220529845974,55.236890887516,33.754634091409,39.5358154697104,41.1665771011861,53.8366641991409,52.889177952436,40.7082053640317,53.9031973843494,48.3913286502498,51.3878475507488,47.7410135330716,54.5297510501263,52.4672295945017
2209.53027630241,"4",27.5119315675292,27.7717419112736,43.6143115170572,74.6028591981672,88.7013936380451,83.9014984936797,62.2303076387405,72.5309357498905,75.6204028076302,90.5233687913007,82.55703170695,74.5494271760203,64.8069370619575,57.8626872013075,61.2596435697874,87.8725052318342,81.040745755484,83.4744597743737,38.2928163731314,50.4927657171073,42.3586141248472,43.7683786242308,38.4087187070955,35.1709481410644,65.1371071224337,60.2690134980044,63.1207290750537,54.3083670248142,54.4487627332401,56.635707910639
2297.57024573959,"5",58.2516233266335,65.3948381934852,53.1588009829203,90.0100333625822,90.2679472593612,82.2648649719594,66.6620428138877,73.5053543227118,75.4457383357605,78.9667983013864,71.3372672885082,76.7409013763767,35.9139943283558,35.2400536210504,24.2240153479414,85.8660856445178,82.3708767799096,77.3127607950973,66.9252290993585,62.6958395873964,66.9935705419571,83.0987505740062,87.7434791351106,77.7875387415333,59.2889827537518,54.1638739926645,64.6001068146107,54.3390726482355,65.9709433515911,57.2186253138996
2246.38548768586,"3",45.2212066436989,63.6364360748088,49.9625089503502,58.6156250508966,53.925440544646,62.7719555175655,50.2727866075621,51.321409385588,58.7562343999382,76.992965443138,75.3726537784165,65.79067238746,76.1479270658117,83.2219235638297,85.2425317749768,79.833940534172,90.2388666804365,89.8157769093703,32.7011482155979,40.2567005852455,35.2094816896664,44.4162458714334,34.491766350661,44.4659549317651,82.3827424824024,77.126132342412,81.6636935981635,31.8304421849293,25.6340258315971,25.6333018325974
2182.07627569056,"5",24.285834964331,46.5927398714693,42.5079132572816,59.8630210854426,63.1530883903354,64.0178751376619,77.0052606936606,81.4888593619018,79.5965344329654,68.9258122541546,65.7342361403786,65.6824927001174,51.7396980965738,51.8330183809146,47.2531971637147,60.5623478120376,61.9057583367897,65.9304138630135,32.6575711122292,33.939485427075,41.2480625718013,85.515586988548,102.694395818297,95.8091170319714,57.5917885813851,59.6485161570363,61.8534599085289,63.726442611825,52.1653235465252,61.7734257976967
2111.83389771825,"2",70.7561439461257,70.1460432141556,69.0305446098515,39.7483719204959,46.9191462857637,43.2677233527323,47.7161205923797,53.4692532297147,52.1203033537341,50.8963958671735,56.0987661750532,57.0005246266203,58.3114468158546,65.1164717333484,61.244145480531,77.9948151367065,78.7205757324262,75.0694436968658,39.4047077506503,43.1442532063236,54.8738985114205,57.2745969923058,59.1348329270726,55.7630812696196,61.9692388710629,62.3501866482684,62.8506786380964,37.5052656395959,35.3833246074748,34.9691376898378
2173.71092282344,"2",59.6777793947494,49.5552107854871,55.1430979929711,59.4040699153329,65.2265367123409,53.4735005628361,54.087628806868,51.7438753954376,56.5872988122251,85.0236474229069,73.6365976141645,74.5172065200125,59.9753069600403,61.481221464438,58.6666855080849,70.8019429590054,67.3233687902225,71.0797036456104,29.1147156173656,19.1192841197959,25.8195360457657,56.1525274119278,57.5402378894782,50.127608928605,72.6005279571171,76.17297416002,75.9338382133995,49.7662218883348,42.1261555775128,38.5868888665949
2123.52978615514,"3",47.0855494115179,46.0797126908712,39.2409034192362,68.3412716580316,69.5841981632053,69.3519609919958,66.2543333214909,52.5250614852033,57.0351310548588,67.9155914298358,68.2991959200447,66.9591105886872,28.8105341389556,30.9980283935014,34.2954427461867,56.1468275966185,52.8667950687074,62.909911199878,49.1759709245509,44.075567693227,41.1474076701258,64.9040222229759,60.1586669868429,58.284041216928,79.6807985093828,73.20571798063,71.5033857865785,60.2945497242842,56.6245645151949,59.1655909984767
2171.10729380256,"1",60.5791580077966,48.4216660234233,56.9223925929129,59.0140491431979,61.026159397017,58.1470817021063,41.7075112182977,49.8558516937537,49.9250027441982,77.3407823138134,61.5033024295809,60.6965715086341,65.9347117816776,69.206353809708,59.912298640317,63.5403171937854,72.2786026270976,67.1326689069168,46.6166583498395,41.234501816587,46.0691120889271,63.7182886182386,71.8299406023386,59.1944854711407,61.2119137169966,68.2111955247384,68.9420056932756,42.9876265147902,38.3646161466482,46.1858857153206
2046.99011266916,"2",59.1913827295317,62.4212716238772,54.6827962838874,66.2363370590235,65.1779999330094,70.4246177244383,63.4405650134322,48.251863786138,57.7759841659431,70.5758334174939,67.7905511068571,68.8501529934764,43.6604001856576,40.2875381594267,37.6243949393924,68.546689111512,64.3778718022937,63.03385570723,22.2721948689296,14.050654807268,15.2585291872143,20.3691493569453,11.8180479046924,20.3747406014679,68.8481513061068,64.1116251783672,59.1221553380312,48.3924200101232,52.8416131289618,46.0756454187467
2261.03679637104,"5",59.71859042035,52.5723317142861,56.7916078423144,65.5958131777477,67.1829125309166,70.8536186681054,74.4929094350681,75.2675443291978,82.1924763076343,51.7770359310909,56.3639312206754,57.2693342892874,63.8723770098106,71.0516014915223,59.0333306482382,94.1287652194892,90.1025094553047,89.8625965036755,21.271763351586,14.2195103599806,21.9414475997692,51.2276935354296,45.0489898964847,49.04790584017,67.8453856453643,64.4812705742283,70.3990190206924,36.1449879670412,47.9768724489616,37.7262668437277
2069.23682825187,"5",55.8661547837639,56.8636996870846,57.8390351873391,38.7211018802439,41.6730527368533,39.7287815626672,78.9995831390585,77.325127107041,79.588003734494,60.8788667271503,70.7937562091821,62.2190827277042,47.5433352813756,43.5863511660832,47.3288453413654,65.681573532572,59.8987962404533,70.523367174623,37.8648549675392,48.0331578608988,37.814027317134,43.1711304779406,57.7281774393103,59.436736355273,44.4893812626947,43.2345623813661,45.967958319625,34.0344715853477,34.1416452322242,39.6992842371715
2195.85522895969,"5",59.0477294050021,55.9283972019597,53.6537598402047,87.388708020538,87.6812144192693,76.2836062459428,74.4408052426333,71.7579233552545,70.6093877319415,63.8412437276529,76.8933079075051,69.5533385463172,47.1248438388196,37.3489032733931,45.5061399763257,93.2463729527364,85.3033004316339,79.9942030872543,27.0367914520071,27.1198288617835,28.6066208907521,24.9187994803151,26.3641526885831,31.3755302430085,51.473207692333,51.5572234554309,44.9320864645426,59.7628416083504,64.3268915321927,54.0227258509994
2020.72352376153,"2",52.7278082756419,54.8261822446319,62.9018514318229,48.0055250783391,59.4342577076683,46.9936095324685,54.3728712467661,51.7829215254421,63.1106558985677,61.9684278276832,58.8358833377294,65.1346966314179,64.7502861201535,58.7204628002105,56.7379074308736,76.0854850655387,82.9352738413972,79.1725030317332,48.4179951585424,47.7249396110818,66.0832441712066,25.4602199195033,31.7044491827423,27.295722268369,51.7325581682778,51.1059945471909,50.4470042474988,66.5662619343347,67.8536164385197,63.6702337702991
2077.36671259454,"4",57.0274207969347,56.8071360822116,47.6822260650439,69.3616483549046,66.0672877894083,61.2031999659648,67.0309617070652,64.5269256221182,66.5059069363923,43.386701402029,47.1471947926014,51.0189612032867,66.6650716430272,58.6877138250962,61.7950507459072,69.1085125244309,58.961131320008,69.8315242901887,33.2255792406772,23.9839891860402,33.3187106469019,40.5037911494306,40.0114727231281,32.8539785903171,74.5825509314019,85.0060844899634,75.928071052965,38.876769054381,32.3472767734757,34.4248345495901
2204.38148362747,"3",49.878083875549,50.3592376269935,42.1032033326077,55.1929209136297,58.5438828912366,61.7585125498601,60.8111787558617,62.2506495974315,57.4165507496238,85.5781188401334,76.2327198631544,87.4389118322668,48.1342308830618,49.6762957902127,50.4100141528946,74.439029579673,75.2374293568075,87.2493175903797,39.9580126396078,47.2167779815937,39.7844838337933,62.6588126252732,62.7561784117557,60.2852099884794,80.8126123421874,72.1766557162862,74.2269545908136,38.3535716719734,39.2303410551077,38.2029896366123
2077.09497915288,"1",54.7877203349117,43.9067585263075,42.6923008368818,71.0835550894559,68.0223744070156,52.9306198864308,50.8128480358401,50.3708446406315,49.1963302491542,50.4369071208436,56.2201684181449,52.0663172877466,50.9552779863294,41.3952009523395,45.2545334731657,83.1133810654185,77.6868025830104,82.1912083073124,47.2211247313818,51.4988514815531,47.4007314527649,38.4001763073195,44.0420111489719,34.2389016925919,76.5751409685889,83.7059962475871,81.3599397259969,32.7703927526481,35.9748393053281,27.7043047427752
2174.98598816153,"4",52.138327677293,45.191852670971,44.1874516718491,90.5592194682456,90.0914300097731,99.6838645589455,63.077703669447,69.3681600870581,57.0311181288054,82.4410058574573,74.303928795047,78.4846716478586,56.7475878338604,55.9107988019605,63.8591610386596,53.5380307142869,62.9357162951217,66.1000292080768,22.5824366305493,29.0065827541671,34.4563609658525,37.3924800683506,37.0659855476865,30.9250048255793,68.2876692854195,72.3258841741938,70.3739868140959,29.9428358565488,16.1359226535849,25.3568341482304
2037.90699368714,"1",45.9345784582819,37.232461609255,42.4828206531718,58.7231426885898,61.7822830106913,62.127804998669,45.6112670992533,39.6344428400693,44.27848917819,77.6617990325934,67.6945674608728,68.7851370174463,53.518114406021,61.9333978181054,54.2675409249776,74.1671551475046,76.9222542116497,87.5304119450597,50.2225067188441,53.7565834351761,52.707653545493,15.1510176444349,21.9627022280558,17.4584391749564,62.8051993965688,54.9267031880926,59.474144441263,45.171479458467,48.0510477707396,51.3165836905248
2185.16654279431,"1",74.0434075701419,83.1888168903588,72.7523399218908,55.7717371304648,57.3440738079308,66.9165141399744,49.3632050849773,47.3051550512877,40.6441885852392,73.7584507829694,83.2744608413106,88.7961018549269,68.1419003224012,79.2601061091576,61.5379462091592,76.684267493116,75.5305309137793,71.288218952977,45.215008201216,53.2840170425186,34.9141624071963,7.47436884661571,14.295350621066,15.0267322652871,71.1480738927606,70.8019369604273,69.4168239459832,52.5748742128177,57.1561537054397,47.6767883980204
2112.45920585789,"4",62.6018075124303,58.7163169123891,56.0816869096093,50.341502021042,43.4116112553397,49.8354427628061,75.5216930778946,73.069855702059,60.1399071924232,60.0313234365894,52.3025071303168,64.809591929915,49.731972996575,37.508192849883,52.7197670700279,74.1210321205227,79.9269718608456,79.0514859182039,76.0939937421866,74.3973407645984,83.345402830165,65.0609057781248,66.8575640010541,71.6728877706286,63.5130669932334,73.6629447665683,77.3576168434612,47.5498324853831,50.6509099290885,52.6169700517591
2095.45466686523,"2",40.7870128853371,39.0153992453529,40.0135042340927,49.7190873805558,54.1989493023719,54.3100013854299,54.4534377311121,47.4286247561366,51.7561645123469,56.0088185138554,58.3986084528691,66.0156385394002,52.2782018752208,52.202763632184,55.840212445607,70.2115980801731,58.8159871459991,66.6839615684717,36.8740228985177,39.4644150078652,34.738268766768,70.7408258904985,59.4472367188142,58.241495035854,71.2380467240924,68.8970647379176,68.5792141808417,39.5166115773312,42.7483029319079,43.164793670779
2146.05037720284,"3",53.4473709574324,43.8634595290465,44.7526355803684,40.8601050152056,43.9746800047392,49.171694652249,64.5854194823795,54.6879939418751,52.1707155957189,93.3225476783389,82.1222023885894,81.687679083312,81.0563842379062,89.3554668560387,83.5669887064727,76.3511294872878,61.8077602848838,68.8756344997339,4.59916023040885,3.88730807021203,13.2598594871952,13.5280512744058,17.7344820650547,16.0032171760242,52.5330547880097,61.5381195517441,45.8126230472839,64.459772365924,62.0613237610787,49.9560641541513
2065.32589107121,"1",48.0898982941113,38.4609380374658,43.1745427012822,67.3027743081155,73.7483551872127,78.5601403993899,44.3522642433632,43.7266961477555,50.6764852162829,80.0595934034825,84.6570788566102,96.3671499728117,30.5317607003485,34.2060566720072,39.0317985446856,69.2695735154814,70.2664148214786,53.421771463997,61.9049001851688,58.4717519551913,55.8075160976106,25.9410015291988,30.7412565955562,22.1568559061712,63.8569179182308,65.4922956503841,70.0398824524898,91.2081965245815,84.2077160616973,97.3058500995545
2125.64936692813,"3",61.9778133804339,70.8649904843696,61.017840580578,62.9474410662757,57.7848681091151,59.7050400418178,61.2266155426817,61.5134603876746,67.2084068206399,67.9201749754864,73.9625703831956,60.8759455702626,60.0014514926042,58.1577111181415,51.6073786899397,76.1881592665077,72.1711911310566,72.6995096271685,31.9054769838894,42.9494605224944,40.1645744356707,39.0389893536725,54.4034497077242,48.4663227307057,56.6041209040194,58.1982824357679,42.2842598531742,11.2277663510417,20.2917094656088,14.0299987730526
2181.35449520691,"4",38.8028060873557,42.8411622171176,51.4643649861949,75.7703894016804,74.6418616843004,79.7700613544192,68.6377074706726,60.5635452600063,63.0622730354073,70.5374534508688,64.976680328525,61.0013125204693,60.3520335292544,50.8218893277061,67.2517177523562,64.9665219250203,83.4331810389578,76.1270120136553,66.8103631623819,54.6675903836718,62.0934898143443,93.0576764125608,83.5231385923385,94.6972921140451,42.9236896693041,44.2789641280627,49.7517852458544,26.0987359252136,26.181658604653,19.6417471684414
2198.92345524201,"4",51.0695437991433,57.7199803938273,56.0123719193896,72.6708047832266,70.4881483653574,57.5621865090317,70.1596648222996,58.0526565890751,60.2115608632382,70.7537007209235,79.8404320665901,67.0821533800104,54.6307898086573,47.0757259874996,49.0714678372589,71.2690661411543,70.185931751503,76.5874181427641,31.8423037907371,17.3632494956356,30.91838336014,81.0335173133151,84.8186296557055,88.2819663045991,55.4271273809569,52.0468006654945,53.3226744039546,59.7327320844062,54.3241514251089,55.0439613157106
1985.24471186768,"1",51.5987102248319,50.5667814829845,47.8288375145812,50.7689698071345,52.9877450708566,53.3140280186446,50.4379102196998,51.0967394053374,49.1454082059877,66.3172585101628,58.7160824632064,59.4868171512965,39.8804916378013,53.5943591473581,46.3800576191324,89.868978010226,83.185377878019,91.398341602757,77.2051416463998,65.90553932453,80.1213663427176,39.2972455705894,42.3872370769146,43.1697633157695,47.8765854006787,34.6861799789727,45.2964801424805,72.5370055280528,75.3459229622319,69.4091538259804
2014.79680108263,"5",48.0479907484948,47.2363715569374,52.0381067880706,69.7139821655394,64.8897380064189,53.2240236149339,76.3108802587768,71.3062762681355,71.1526140890427,70.0915796930248,73.6796787204896,64.6863173493685,39.1886444507005,41.9126565746737,34.5626627495847,69.9002948801281,66.9029077963478,70.1188827971875,61.6428095047574,69.0160392266614,60.9276905276892,40.3157982025154,41.3260572843338,36.1012987470295,51.0031356502359,49.0890608229766,51.8971649441507,20.8191691238709,17.7569652822777,25.9584847253791
